"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Sebaiknya buat reservasi","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","id","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-10T15:27:48.653Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"137",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false","Pengen liburan bareng sekeluarga atau bareng temen dengan experience seru?. Cobain deh naik perahu di sini. Cuma 100rb bisa buat ber-4. Bapaknya yang nyetir ramah. Sungai cukup bersih. Viewnya bagus. Top dah👍",,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","false","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku",,"false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-10T13:55:43.642Z",,,,"Tidak","Tanpa mengantre","Hari libur nasional",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJIOH7XS656qz2XNvc9f5TilDApUHHUwKcQEt5Bw0RaA0BkfgA1nwF1WKmErncADyDk2_iV9atqa-rqGNue4gJhBSU95uouzCM9De0um3ZvVBc4tSajBPHKJUz7jD2DA6CyWPLdF1Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"4",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false",,,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","id","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-10T11:43:01.493Z",,,,"Tidak","Tanpa mengantre","Hari libur nasional",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJJHEfgVosdX78dcXIpKUqIukh3ILrhb7g7EJunLQ1UxJI4yrmBkI14VDr3LQ8gTT3dapKL_g6ygJX6nfKy_XOHRRRL3UJTKVl6lP4icOiA562fsizmV_SZtw-lpdEdxBmrO8yIwjw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"13",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false","Wisata air dengan naik perahu menyusuri sungai sepanjang 4km menuju laut, disuguhi pemandangan yang indah. Untuk ke lokasi jika pakai bus besar harus transit terlebih dahulu dan ganti shelter dengan perjalanan ke lokasi lumayan jauh dg jalan berkelok kelok",,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","false","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku",,"false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-10T08:23:43.459Z",,,,"Tidak yakin","Tanpa mengantre","Hari libur nasional",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJINNT2TkpFnWSQ4C0dPVwXYKKy-A8tRRM24FIFG8FeYOSGQiNVpiiKcsydEK3sX0HAewd2y29IJrCgilCsCGw0SrBxWBEGRLlikbeXyMuVDGFFouPBQwvCXt5gsNgffidP69QI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"1",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false",,,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","false","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","id","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-09T11:59:25.946Z",,,,"Ya","10-30 mnt","Akhir pekan",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJLooI-jHgaojsPVi3nWugK7tuyzEm9lUJBnxW1S2l6kDIBRXkhbcSs27qTAXoKGwRm_OZFniz_qVVtBh2AdrxKt1V31HnZT9DLDQx7UxSxmC89RkDX6YaXycod8sFab34scnD1kdQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJJx4FqljM1kBVWtFsuTGN41PSW3YhOxL-rzoXBTKzZ8cyRddOAPkvrY570LY2aKdItExJKKluysDtUllCY7lboOJPS7WAtkPxO1gSlICou0n_64nrxBp5RJBTEc8COJNzR-4grB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"2",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false","Awalnya pas sampai sono, di pos pendaftaran dan pembagian pelampung, terkesan b aja sih tempatnya... Tapi.... Setelah beberapa saat naik parahu... Waowww... Aku menemukan keindahan ciptaan Tuhan 🤩🤩🤩
Kebetulan waktu itu aku kesana pas musim penghujan. Jadi aku dapet air coklat gini bukannya air ijo. Tapi menurutku tetep oke kok... Tetep happy dan nggak nyesel 🤗🤗🤗",,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku",,"false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-08T00:08:40.799Z",,,,"Tidak","Tanpa mengantre","Hari biasa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"12",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false",,,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","id","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-05T02:01:48.298Z",,,,"Tidak","Tanpa mengantre","Akhir pekan",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJKx8or0KER437zXIYVhcZ4zt4wDLp945RLeLF1O1QEoHanb1xP9i28zssuC2Lhu4aClIvZcgb94Khjp5e1SJE7wwQOjgQ1q74qobs1ITBGLdFMxlwl7itgQ5vFmxw6PLVjUaeHn","https://lh3.googleusercontent.com/geougc-cs/AIHozJKH1g-FkDEyN98rkKGeROSPUF_lefhAITZH90Qv0xsVYzpWDsMw9IhZbaZBhY8lO8MUrb5KQYoDnEt6hUoqEgK_Uqh5xd9pu4no0_1-ElQhqUnNC5mrnu1kX9UadZyOUyZ7f84i3Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"240",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","4","Jawa Timur",,"false","Salah satu obyek wisata sekitaran pantai Klayar yg layak untuk dicoba...",,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","id","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-04T05:18:21.637Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"58",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","4","Jawa Timur",,"false","Cukup segar meski kurang bersih, cukup untuk melepaskan penat",,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","en","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-03T13:15:57.264Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"158",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false","nice place","Tempat yang bagus","Sungai Maron Pacitan","4.7","id","https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku",,"false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-02T12:15:58.243Z",,,,"Tidak","Maks 10 mnt","Akhir pekan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"2",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false",,,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","id","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-02-01T14:32:01.418Z",,,,,"Tanpa mengantre","Hari biasa",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJIKpTJmXPSqcEY0CjSj0pfXh71zdNLGHhY5Uful-nVN_jONJBnqpozi3tdy4ZLmHAhxHz33JityHiHS8Wtck5_R6xdmGebQSjB5QEOgbtvmOfEyMxI7cTqcGpmcWEB8rzLYPk8","https://lh3.googleusercontent.com/geougc-cs/AIHozJIRmb8baWbfFcgojwgkxqC9F4GPJJISRk6Q0HQw4JD9FyQQ1GNytK8LjcySninIyYQlWZ1_Qm-f0JCRyGuInyPoJgbSJ2plfh4ABC7Gk5Ea7IbRaQSZXCx9XZUffcxdBBEq38NT-g","https://lh3.googleusercontent.com/geougc-cs/AIHozJLkTB4qDyalPKCoHnYtriOf9YzAzXcUcoEh8wycS7E6yaKiE0npJYn48l4kZzYuWY07lMc4rT6EQOL3M21v50-uaW49eDI4RxUeZyfqvIYWQSY2wQ67cspC4yHXsqAnoo2vK9M","https://lh3.googleusercontent.com/geougc-cs/AIHozJL_nrJtEFQwDtZm9gNNYtV-QX7RcRng7SMrzKuqNbGVHeh9kTpxAMQKqVRSDgIMSgXfIH1xCNcVGcE47yMjrj8vjeWTv-g-lxek17RN78iWz3LMEZnGmXG-iLl2w4nxOygieybiNg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"52",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","4","Jawa Timur",,"false","Pemandangannya bagus banget dan masih asri. Asli! manjain mata banget, lihat ijo2 pepohonan di pinggir sungai plus hilir sungai yang airnya warnanya juga cakep. Tambah takjub apalagi waktu lihat perbatasan antara air asin dan air tawar, masyaAllah.. nggak nyesel kesini. Recommended buat yang mau cari pelepas penat dari hiruk pikuknya kehidupan kota dan mau cari hiburan santai menikmati keindahan alam. Harga tiketnya affordable. Parkirnya juga cukup memadai. Sayang rompi life jacketnya udah butuh peremajaan.. banyak yg udah nggak layak pakai..",,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","false","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","fi","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-01-31T20:05:33.104Z",,,,"Tidak","Tanpa mengantre","Akhir pekan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"2",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","2","Jawa Timur",,"false","jos","jika","Sungai Maron Pacitan","4.7","id","https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku","id","false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-01-31T07:48:20.013Z",,,,,"Tanpa mengantre","Akhir pekan",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJIbu0A-en0T9RKqUaI1V15Vk3bXYrmKwu0wEkngA_xvbwD3TmXGvS7c9b1UE_4gQ9xQ71Cerb1sde_N5ALrduFsXYx9NQM7IobC0TBfuBE2bV07Z4LxzQuGebfWTcJ7DaLB8VTB","https://lh3.googleusercontent.com/geougc-cs/AIHozJKmvroGanb3ftdJ6MC-xpvUMCiGHXhMgwruO3nM3IEe_IfLinMVMH0hikX5gamn00elFYZW45Xn4lHG43QerwEIlvZ1Ktp4zfHoqsiJtCcRVaHE0sM3J9QaZGUbayzR74vnxnwtmw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"282",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false","Keren ada petualangannya naik kapal.. dapat nahkoda ramah dan baik hati..",,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","false","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku",,"false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-01-31T05:55:46.990Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"11",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false",,,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
"Maron, Dersono, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Tujuan Wisata","Tujuan Wisata","4060743041843258778","Kabupaten Pacitan","ID","0x2e7bdc5940de0881:0x385aa8482534e59a","https://lh3.googleusercontent.com/p/AF1QipMNuPRl3Yiq7QhQIJCyERjVOIzFTXzxm5P_ScFH=w408-h306-k-no","false","true","id","0","-8.2045083","110.9552183",,"Maron, Dersono, Kecamatan Pringkuku",,"false","ChIJgQjeQFncey4RmuU0JUioWjg","63552",,"setahun lalu","2024-01-29T22:31:00.053Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"6",,,"3741","2025-04-02T02:10:04.574Z","Direct Detail URL: https://www.google.com/maps/place/Sungai+Maron+Pacitan/@-8.204503,110.9526434,17z/data=!4m8!3m7!1s0x2e7bdc5940de0881:0x385aa8482534e59a!8m2!3d-8.2045083!4d110.9552183!9m1!1b1!16s%2Fg%2F11f06mb36n?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur",,"false",,,"Sungai Maron Pacitan","4.7",,"https://www.google.com/maps/search/?api=1&query=Sungai%20Maron%20Pacitan&query_place_id=ChIJgQjeQFncey4RmuU0JUioWjg",
